DateTime,AddedIPs,RemovedIPs
1543972324,0,23
1543972922,7,5
1543973522,11,7
1543974123,2,0
1543975323,6,24
1543975925,21,0
1543976523,43,0
1543977723,81,57
1543978323,51,51
1543978923,10,21
1543980123,29,85
1543980723,5,0
1543981324,15,25
1543981923,8,0
1543982523,6,61
1543983123,3,0
1543983723,4,0
1543984323,8,58
1543984922,31,0
1543986123,52,52
1543986726,36,0
1543987323,18,18
1543988524,41,0
1543989123,21,58
1543989723,6,0
1543990323,27,91
1543990923,1,22
1543991523,0,8
1543992123,1,0
1543992723,29,53
1543993323,28,0
1543993923,12,30
1543994523,6,27
1543995123,1,0
1543995722,3,32
1543996323,6,5
1543996923,9,0
1543998123,13,73
1543998722,49,0
1543999322,25,35
1543999923,18,0
1544000524,44,22
1544001123,11,0
1544001723,5,71
1544002324,6,13
1544002923,3,0
1544003523,3,57
1544004122,3,0
1544005323,5,78
1544005922,11,16
1544006523,9,37
1544007723,45,30
1544008324,32,23
1544008923,49,15
1544010122,31,0
1544011322,12,34
1544011923,26,8
1544012522,1,0
1544013124,0,11
1544013723,10,19
1544014922,12,39
1544015522,12,36
1544016124,3,45
1544017322,67,48
1544017923,26,30
1544018523,15,7
1544019723,46,17
1544020322,68,104
1544020923,44,60
1544022122,20,0
1544022723,25,45
1544023323,26,11
1544024524,61,20
1544025123,46,60
1544025723,34,122
1544026322,14,0
1544026923,10,0
1544027523,6,37
1544028122,2,22
1544028723,5,22
1544029323,31,58
1544029923,11,0
1544030523,2,57
1544031123,3,0
1544031722,1,63
1544032323,44,0
1544032923,20,31
1544034122,22,0
1544035323,13,23
1544036522,15,10
1544037722,7,1
1544038922,2,16
1544040123,10,74
1544040724,36,0
1544041323,24,51
1544042523,24,70
1544043723,36,45
1544044323,3,46
1544044923,49,0
1544045522,31,17
1544046123,10,5
1544046722,9,37
1544047323,3,0
1544048523,9,134
1544049123,9,22
1544049723,10,13
1544050923,21,16
1544052122,1,35
1544052723,0,42
1544053323,1,20
1544054524,1,60
1544055122,23,0
1544055722,2,91
1544056924,60,19
1544057523,12,8
1544058124,5,0
1544058722,8,10
1544059922,4,13
1544060522,4,23
1544061723,2,0
1544062924,5,41
1544063522,40,53
1544064123,55,15
1544064722,29,0
1544065323,8,38
1544065923,2,0
1544066524,4,0
1544067122,43,24
1544067723,44,11
1544068923,51,13
1544069522,42,25
1544070123,22,17
1544071322,8,58
1544071922,3,0
1544072524,25,0
1544073123,25,75
1544073722,21,0
1544074322,6,45
1544074923,2,0
1544075522,6,83
1544076123,2,24
1544077323,27,41
1544078523,31,20
1544079123,17,25
1544079723,26,0
1544080323,34,22
1544080923,39,12
1544081523,4,10
1544082123,1,0
1544082723,7,9
1544083323,2,46
1544084523,0,6
1544085123,3,29
1544085723,26,0
1544086322,0,37
1544086923,0,31
1544087523,2,63
1544088123,4,0
1544088723,44,4
1544089323,30,10
1544090523,50,18
1544091123,39,12
1544091723,24,0
1544092323,22,13
1544092923,12,15
1544094123,46,61
1544094723,16,37
1544095322,26,0
1544096523,2,99
1544097124,4,0
1544097722,2,0
1544098923,2,74
1544099523,1,1
1544100123,28,8
1544101323,13,0
1544101923,1,33
1544102523,4,0
1544103123,2,39
1544103723,19,0
1544104922,44,84
1544106123,19,77
1544106723,70,0
1544107322,40,77
1544108522,24,29
1544109123,26,44
1544109723,4,31
1544110923,50,60
1544111523,19,0
1544112123,9,86
1544113324,17,33
1544113922,1,8
1544114522,3,0
1544115123,0,9
1544115723,3,22
1544116323,6,10
1544116923,4,0
1544118122,45,22
1544119323,31,62
1544120523,17,31
1544121723,15,0
1544122923,0,47
1544123523,1,0
1544124122,3,0
1544124723,4,14
1544125322,5,6
1544126523,58,0
1544127723,27,13
1544128923,39,89
1544130123,51,0
1544130724,18,45
1544131323,7,49
1544131923,22,0
1544132523,20,10
1544133123,5,36
1544133723,37,0
1544134323,16,11
1544134923,82,7
1544136123,46,34
1544136722,2,0
1544137924,8,3
1544138523,48,0
1544139123,0,2
1544139723,30,3
1544140924,84,0
1544141522,40,19
1544142123,6,16
1544143323,22,50
1544143923,13,0
1544144524,13,15
1544145723,8,11
1544146323,1,3
1544146923,4,0
1544148123,26,23
1544148722,19,0
1544149323,73,0
1544150522,73,55
1544151122,44,72
1544151723,25,0
1544152923,72,17
1544153523,76,34
1544154123,24,91
1544154725,50,0
1544155323,27,0
1544155923,13,40
1544156524,10,25
1544157724,66,29
1544158322,38,29
1544158922,36,0
1544160123,32,42
1544161323,17,21
1544161923,3,0
1544162524,22,5
1544163722,43,32
1544164323,10,0
1544164922,57,34
1544165523,50,0
1544166123,16,23
1544166723,10,23
1544167323,5,47
1544167922,10,3
1544168523,10,0
1544169122,0,30
1544170923,6,10
1544171524,1,2
1544172123,1,32
1544173323,38,4
1544173924,44,9
1544174523,76,37
1544175123,75,0
1544175723,13,26
1544176323,27,39
1544176923,48,0
1544177522,2,72
1544178123,15,0
1544179323,28,37
1544180523,9,37
1544181123,44,0
1544181722,6,37
1544182322,7,0
1544182922,6,0
1544183523,5,7
1544184123,0,16
1544185923,1,29
1544186523,10,0
1544187722,18,14
1544188323,2,4
1544188922,1,0
1544190123,23,19
1544191323,23,41
1544192523,43,57
1544193722,77,66
1544194924,36,0
1544196122,43,35
1544197322,32,7
1544197923,28,22
1544198523,17,0
1544199124,2,25
1544199723,11,0
1544200923,3,16
1544202123,3,18
1544202723,3,3
1544203324,7,35
1544204523,69,12
1544205123,49,0
1544205724,56,26
1544206323,24,0
1544206923,6,2
1544208123,14,3
1544209324,12,19
1544209923,11,6
1544210523,2,9
1544211722,2,3
1544212923,47,59
1544213523,39,0
1544214122,19,45
1544215324,56,0
1544215924,7,32
1544216522,52,0
1544217123,31,53
1544217723,28,13
1544218923,29,30
1544220123,36,29
1544221323,60,59
1544221923,13,26
1544222524,12,20
1544223122,4,0
1544223722,1,13
1544224923,6,12
1544225523,47,29
1544226123,60,22
1544227324,54,105
1544227923,55,0
1544228522,24,3
1544229723,16,36
1544230323,7,0
1544230923,2,23
1544232123,12,24
1544232722,4,6
1544233323,1,0
1544234524,7,33
1544235123,14,49
1544235722,25,77
1544236323,51,0
1544236924,60,31
